case_id,case_length,n_resources,mean_inter_event_minutes,max_inter_event_minutes,n_weekend_events,first_event_hour,last_event_hour,duration_hours
177624,90,11,351.32515973782773,10987.8738,8,19,12,521.1323202777777
177627,3,1,0.3062083333333333,0.6101833333333333,0,19,19,0.010206944444444444
177630,3,1,0.036175,0.054233333333333335,0,19,19,0.0012058333333333333
177633,11,3,6.870806666666667,28.556649999999998,0,19,21,1.1451344444444445
177636,36,6,397.19665285714285,8568.750966666666,0,19,11,231.6980475
177639,3,1,0.28799166666666665,0.5738833333333333,0,20,20,0.009599722222222221
177642,3,1,0.30715000000000003,0.6114333333333334,0,20,20,0.010238333333333332
177645,31,6,659.481615,10226.699366666668,0,20,13,329.74080749999996
177648,3,1,0.2885416666666666,0.5755833333333332,0,20,20,0.009618055555555555
177651,44,11,1491.1552236434109,12936.994366666668,0,20,9,1068.661243611111
177654,3,1,0.261725,0.5193666666666666,0,20,20,0.008724166666666667
177657,26,5,837.2025566666666,10268.162116666666,0,20,9,348.8343986111111
177660,6,2,142.84568000000002,711.6568000000001,0,21,9,11.903806666666666
177663,42,11,974.4400902439024,11256.530766666667,2,21,15,665.867395
177666,28,5,570.6001308641976,8663.010716666666,0,21,14,256.7700588888889
177669,43,5,260.98104722222223,4049.5836666666664,0,21,12,182.68673305555555
177672,8,2,98.20150476190474,683.92655,0,21,9,11.456842222222221
177675,71,11,570.2051576190476,13156.619516666666,8,22,15,665.2393505555556
177678,6,2,132.79467666666665,660.68175,0,22,9,11.066223055555556
177681,9,2,114.52325833333333,686.0157166666667,0,22,13,15.269767777777776
177684,3,1,0.38281666666666664,0.7627166666666666,0,22,22,0.012760555555555556
177687,61,9,348.4280725,10143.6719,0,22,11,348.4280725
177690,42,5,476.21174105691057,10155.9197,0,22,12,325.41135638888886
177699,3,1,0.37152499999999994,0.6601333333333332,0,23,23,0.012384166666666667
177702,26,5,1807.9442786666668,32452.324833333332,0,23,9,753.3101161111111
177705,8,2,115.85598333333334,554.4632166666667,0,0,13,13.516531388888888
177708,38,6,674.1838959459459,10141.427083333334,0,0,8,415.74673583333333
177711,3,1,0.30071666666666663,0.5995666666666666,0,0,0,0.010023888888888888
177719,8,1,6189.568633333333,43157.16096666666,0,7,9,722.1163405555556
177722,3,1,0.279875,0.5574,0,8,8,0.009329166666666666
177725,27,7,1718.0803769230768,20554.082583333333,0,8,9,744.5014966666666
177728,31,6,1488.8270983333334,14297.93835,4,8,9,744.4135491666666
177731,20,3,544.6516991228069,10178.840516666667,0,8,13,172.47303805555558
177734,6,2,4.7913733333333335,20.904600000000002,0,8,9,0.39928111111111114
177737,7,2,24.487352777777783,135.61186666666669,0,9,11,2.4487352777777778
177740,26,5,821.3012693333335,10202.9469,0,9,15,342.20886222222225
177743,3,1,0.3547416666666666,0.7009333333333333,0,9,9,0.011824722222222223
177746,6,2,1.22261,3.6209166666666666,0,9,9,0.10188416666666666
177749,6,2,0.5001499999999999,1.0828,0,9,9,0.04167916666666666
177752,3,1,0.510875,1.0188833333333334,0,9,9,0.017029166666666668
177755,23,5,654.8680522727271,8707.369016666667,0,9,9,240.11828583333335
177758,6,2,1.1563166666666667,5.042633333333333,0,10,10,0.09635972222222222
177761,9,3,2.4503166666666667,8.348733333333334,0,10,10,0.3267088888888889
177764,46,12,711.5222244444444,10332.972333333333,2,10,16,533.6416683333333
177767,6,2,3.564116666666666,15.329783333333333,0,10,11,0.2970097222222222
177770,38,6,662.286772972973,9922.347883333334,0,11,12,408.41017666666664
177773,3,1,0.4437916666666667,0.8364666666666667,0,12,12,0.014793055555555556
177776,53,10,662.7985942307694,10284.130433333334,0,12,10,574.4254483333334
177779,13,5,127.29751111111113,1229.8654833333335,0,12,13,25.459502222222223
177782,28,4,481.0393481481482,8582.35405,0,12,12,216.46770666666666
177785,3,1,0.4631583333333334,0.9227000000000001,0,12,12,0.015438611111111111
177788,6,2,13.568209999999999,66.29458333333334,0,12,13,1.1306841666666667
177791,50,7,853.9418785714286,12744.659116666668,6,12,14,697.3858675
177794,14,5,3416.2723166666665,20144.337883333334,0,13,9,740.1923352777778
177797,32,6,456.5988419354839,8483.581916666666,0,13,9,235.90940166666667
177800,47,9,528.779045652174,8584.74215,0,13,10,405.39726833333333
177803,6,2,6.30876,30.166516666666666,0,13,13,0.52573
177806,6,2,4.52374,21.159966666666666,0,13,13,0.37697833333333336
177809,6,2,1.8338066666666666,7.689183333333333,0,13,13,0.15281722222222224
177812,3,1,0.34190833333333337,0.6731166666666667,0,13,13,0.011396944444444446
177815,51,8,973.7133333333335,11356.38665,5,13,9,811.4277777777778
177818,3,1,0.4582833333333333,0.91245,0,13,13,0.015276111111111112
177821,43,11,1195.8672785714286,10388.974699999999,2,13,11,837.107095
177824,3,1,0.31890833333333335,0.6352666666666666,0,13,13,0.010630277777777777
177827,32,4,413.68069301075263,8175.517233333333,0,14,11,213.73502472222222
177830,48,10,943.4675007092198,10042.5528,2,14,9,739.0495422222222
177833,3,1,0.3524,0.6995833333333333,0,14,14,0.011746666666666666
177836,46,8,542.1189937037036,10101.280166666667,0,14,13,406.5892452777778
177839,6,2,3.3912099999999996,15.3784,0,14,15,0.28260083333333336
177842,3,1,0.38534999999999997,0.7683166666666666,0,14,14,0.012844999999999999
177845,24,4,804.28409057971,10088.144933333333,0,14,11,308.30890138888884
177848,3,1,0.3489833333333333,0.6962499999999999,0,14,14,0.011632777777777778
177851,40,10,634.3065072649572,11188.612816666666,2,15,19,412.2992297222222
177854,3,1,0.31856666666666666,0.6307166666666667,0,15,15,0.01061888888888889
177857,34,4,380.1174934343435,7175.788116666667,0,15,8,209.0646213888889
177860,6,2,0.6281166666666667,1.7781999999999998,0,16,16,0.05234305555555556
177863,6,2,3.0338566666666664,11.867183333333333,0,16,16,0.2528213888888889
177866,41,9,1105.0270204166668,9989.793816666666,2,16,9,736.6846802777777
177869,3,1,0.3105,0.61815,0,16,16,0.01035
177872,3,1,0.35977500000000007,0.7170000000000001,0,16,16,0.0119925
177875,3,1,0.39233333333333337,0.7815333333333334,0,17,17,0.013077777777777777
177878,14,5,76.71489102564104,843.6594,0,17,9,16.621559722222223
177881,51,11,635.8276913333334,8048.358233333333,4,17,18,529.8564094444445
177884,3,1,0.3615333333333333,0.716,0,17,17,0.012051111111111111
177887,6,2,6.910466666666667,31.4526,0,17,17,0.5758722222222222
177890,10,2,3.2184777777777778,24.486416666666667,0,17,17,0.4827716666666667
177893,6,2,6.081053333333333,28.676266666666667,0,17,17,0.5067544444444445
177896,6,2,8.76779,42.426383333333334,0,17,18,0.7306491666666667
177899,3,1,0.262425,0.5230333333333334,0,17,17,0.0087475
177902,24,5,605.6710630434782,5672.382233333334,0,17,10,232.1739075
177905,6,2,1.05887,3.569366666666667,0,18,18,0.08823916666666666
177908,50,9,1286.4094159863946,14561.4074,0,18,12,1050.5676897222222
177911,6,2,0.8598733333333334,3.773216666666667,0,18,18,0.07165611111111111
177914,3,1,0.45264166666666666,0.8918,0,18,18,0.015088055555555556
177917,3,1,0.3603666666666666,0.7172499999999999,0,18,18,0.012012222222222223
177920,6,2,2.436956666666666,8.045033333333333,0,18,19,0.20307972222222223
177923,3,1,0.3518,0.7019333333333333,0,18,18,0.011726666666666666
177926,48,7,385.26255496453905,8187.244483333333,11,18,8,301.7890013888889
177929,6,2,13.248003333333335,38.741200000000006,0,18,20,1.1040002777777778
177932,3,1,0.3039666666666666,0.6064666666666666,0,19,19,0.010132222222222221
177935,3,1,0.34092500000000003,0.6800666666666667,0,19,19,0.011364166666666667
177938,10,3,5.144331481481483,35.557300000000005,0,19,20,0.7716497222222222
177941,86,11,284.11351745098034,8087.721350000001,2,19,13,402.49414972222223
177944,6,2,6.281746666666667,25.892833333333332,0,19,19,0.5234788888888888
177947,7,2,2.412094444444444,7.912633333333333,0,19,19,0.24120944444444445
177950,3,1,0.31702500000000006,0.6322500000000001,0,19,19,0.0105675
177953,38,8,1111.779972072072,10209.224016666667,0,19,9,685.5976494444445
177956,9,3,105.95701458333335,827.7134833333333,0,19,10,14.127601944444445
177959,6,2,0.30990666666666666,0.6355833333333333,0,19,20,0.025825555555555553
177962,3,1,0.3736083333333333,0.74305,0,20,20,0.012453611111111111
177965,34,5,688.8939934343434,9505.952266666667,0,20,15,378.89169638888893
177968,54,12,829.4808647798742,7055.3645166666665,2,20,9,732.7080972222222
177971,59,10,391.21463333333327,10115.007183333333,17,20,14,378.1741455555556
177974,48,7,505.8600226950355,9466.368933333335,0,20,8,396.2570177777778
177977,3,1,0.32795,0.6531,0,20,20,0.010931666666666666
177980,3,1,0.3391833333333333,0.6738833333333333,0,20,20,0.01130611111111111
177983,51,7,1714.0407553333332,33155.54068333333,3,20,9,1428.367296111111
177986,29,6,1569.2475434523808,10173.674383333333,2,20,9,732.3155202777779
177989,21,7,1511.1569725000002,10067.746883333333,0,20,20,503.71899083333335
177992,3,1,0.34093333333333337,0.6792166666666667,0,21,21,0.011364444444444444
177995,70,8,283.3948814009662,8580.077566666667,0,21,11,325.9041136111111
177998,52,13,861.0405196078433,16649.488333333335,4,21,9,731.8844416666667
178001,3,1,0.24655833333333332,0.49155,0,21,21,0.00821861111111111
178004,37,5,626.6285032407408,9281.278116666666,0,21,13,375.9771019444444
178007,6,2,139.60830666666666,692.8807666666667,0,21,9,11.634025555555555
178010,10,2,76.28933518518518,645.02245,0,22,9,11.443400277777778
178013,20,6,2307.1671359649117,24067.076766666665,0,22,9,730.6029263888889
178016,7,2,106.0209361111111,625.4652333333332,0,22,9,10.60209361111111
178019,14,4,59.275348717948724,624.4466,0,22,11,12.842992222222222
178022,3,1,0.317775,0.6018666666666667,0,23,23,0.010592500000000001
178025,6,2,121.32160666666667,604.2924666666667,0,23,9,10.11013388888889
178028,6,2,112.24315999999999,558.8022333333333,0,0,9,9.353596666666666
178031,3,1,0.40340833333333337,0.7999333333333334,0,0,0,0.013446944444444444
178034,3,1,0.353725,0.70385,0,0,0,0.011790833333333334
178037,21,5,120.08705416666666,1127.4654666666668,0,0,16,40.029018055555554
178059,7,2,32.78433611111111,188.94715,0,6,9,3.278433611111111
178062,8,2,13.333409523809523,89.17416666666666,0,7,9,1.5555644444444445
178065,3,1,0.33364166666666667,0.6639,0,8,8,0.011121388888888889
178068,3,1,0.2699833333333333,0.5375166666666666,0,8,8,0.008999444444444445
178071,6,2,8.815446666666665,42.05143333333333,0,9,10,0.7346205555555556
178074,25,4,926.4263576388888,10142.4472,0,9,20,370.57054305555556
178077,3,1,0.39348333333333335,0.7843333333333333,0,10,10,0.013116111111111111
178080,20,4,770.1001421052632,9112.026183333333,6,10,14,243.865045
178083,3,1,0.32658333333333334,0.6502166666666667,0,10,10,0.01088611111111111
178086,3,1,0.47146666666666665,0.9396,0,10,10,0.015715555555555556
178089,3,1,0.40338333333333337,0.8030333333333334,0,10,10,0.01344611111111111
178092,3,1,0.3481916666666667,0.6949000000000001,0,10,10,0.01160638888888889
178095,3,1,0.42011666666666664,0.8368,0,10,10,0.014003888888888889
178098,3,1,0.328525,0.6513833333333333,0,10,10,0.010950833333333333
178101,3,1,0.30149166666666666,0.6001,0,11,11,0.010049722222222222
178104,6,2,5.890230000000001,26.296866666666666,0,11,11,0.49085249999999997
178107,7,2,16.77167777777778,84.85886666666667,0,11,12,1.6771677777777778
178110,47,5,598.3092742753622,10344.2048,0,11,13,458.7037769444445
178113,3,1,0.36930833333333335,0.7368166666666667,0,11,11,0.012310277777777778
178116,6,2,4.86697,21.658366666666666,0,11,11,0.4055808333333333
178119,46,6,614.2974514814815,10400.303583333332,0,11,16,460.7230886111111
178122,51,7,143.01813833333333,3015.7332499999998,4,11,10,119.18178194444444
178125,3,1,0.4013916666666667,0.8001333333333334,0,11,11,0.013379722222222223
178128,18,2,533.8837990196077,9015.064266666666,0,11,18,151.26707638888888
178131,3,1,0.3640083333333333,0.7229,0,11,11,0.01213361111111111
178134,48,7,700.8207769503547,9034.300683333333,2,11,8,548.9762752777777
178137,3,1,0.3383666666666667,0.6737666666666667,0,11,11,0.011278888888888889
178140,3,1,0.445275,0.8873166666666666,0,11,11,0.0148425
178143,3,1,0.3197083333333333,0.6375166666666666,0,11,11,0.010656944444444445
178146,6,2,10.158803333333333,47.09523333333333,0,12,12,0.8465669444444445
178149,3,1,0.3287166666666667,0.6556833333333334,0,12,12,0.010957222222222222
178152,13,3,10.439395833333332,83.01625,0,12,14,2.0878791666666667
178155,7,2,1.6927194444444442,8.240183333333333,0,12,12,0.16927194444444446
178158,6,2,24.93697,122.32571666666666,0,12,14,2.0780808333333334
178161,6,2,25.354306666666666,124.80906666666667,0,12,14,2.112858888888889
178164,3,1,0.020708333333333332,0.038566666666666666,0,12,12,0.0006902777777777777
178167,7,2,7.069680555555556,29.814583333333335,0,12,13,0.7069680555555555
178170,3,1,0.5025416666666667,1.00255,0,12,12,0.01675138888888889
178173,3,1,0.6036833333333333,1.2038833333333334,0,12,12,0.020122777777777774
178176,3,1,0.6023083333333332,1.1991333333333332,0,12,12,0.020076944444444446
178179,47,9,1153.6234967391306,11459.753566666668,2,12,9,884.4446808333332
178182,11,2,40.494695,252.5052,0,12,19,6.749115833333333
178185,25,4,477.81576249999995,11284.6399,0,12,12,191.126305
178188,6,2,21.856936666666662,105.45273333333333,0,12,14,1.821411388888889
178191,14,3,20.972798717948713,109.4743,0,13,17,4.544106388888888
178194,38,9,1365.365013963964,25487.752666666664,2,13,15,841.9750919444443
178197,6,2,18.762196666666668,91.43755,0,13,14,1.5635163888888888
178200,6,2,15.93759666666667,77.79481666666668,0,13,14,1.3281330555555557
178203,47,7,507.0358764492754,9893.908483333333,0,13,18,388.7275052777778
178206,3,1,0.387775,0.7701,0,13,13,0.012925833333333334
178209,30,4,445.91234137931036,6859.841333333333,0,13,13,215.52429833333335
178212,34,7,1344.1551136363635,26682.423616666663,6,13,9,739.2853125
178215,51,13,951.6014903333335,12995.260466666667,0,14,15,793.0012419444445
178218,6,2,5.769866666666666,22.295566666666666,0,14,14,0.4808222222222222
178221,3,1,0.2615166666666667,0.5211166666666667,0,14,14,0.008717222222222223
178224,24,4,737.4273478260868,8549.794766666666,0,14,9,282.6804833333333
178227,3,1,0.5624083333333334,1.1189166666666668,0,14,14,0.018746944444444445
178230,38,6,504.0334842342343,9836.080233333334,0,14,13,310.8206486111111
178233,20,6,143.73591228070177,1086.9121666666667,0,14,12,45.51637222222222
178236,6,2,18.45191,83.17925,0,14,16,1.5376591666666668
178239,35,8,1303.3206416666667,26689.792866666667,6,14,9,738.5483636111112
178242,31,4,434.5057983333333,8415.546716666668,0,14,16,217.25289916666668
178245,57,11,491.9143,8411.507133333334,1,14,17,459.1200133333333
178248,8,2,6.8473547619047626,44.241933333333336,0,14,15,0.7988580555555556
178251,3,1,0.32410833333333333,0.6441166666666667,0,15,15,0.010803611111111111
178254,42,7,450.0443703252033,8785.686616666668,0,15,10,307.53031972222226
178257,22,4,619.316230952381,8403.0054,0,15,16,216.76068083333334
178260,20,3,470.08257280701747,8799.689933333333,0,15,20,148.8594813888889
178263,22,4,605.901176984127,6884.543366666667,0,15,11,212.06541194444443
178266,19,4,630.9917212962962,11120.424133333332,0,15,12,189.29751638888888
178269,32,6,1427.4958456989248,11056.274200000002,5,15,9,737.5395202777778
178272,13,4,941.3561569444445,9967.516383333334,0,15,12,188.27123138888888
178275,44,11,1028.9436131782945,28622.514450000002,6,15,9,737.4095894444445
178278,60,11,480.82729491525413,10875.92535,2,15,8,472.8135066666667
178281,3,1,0.4220833333333333,0.8414833333333332,0,15,15,0.014069444444444443
178284,3,1,0.588175,1.17185,0,16,16,0.019605833333333333
178287,6,2,9.087923333333334,43.4307,0,16,16,0.7573269444444445
178290,22,4,817.5907126984126,10985.717483333334,0,16,14,286.1567494444444
178293,3,1,0.45965,0.91545,0,16,16,0.015321666666666667
178296,6,2,8.122499999999999,38.14165,0,16,17,0.676875
178299,3,1,0.020216666666666664,0.03745,0,16,16,0.0006738888888888889
178302,72,9,583.0267511737088,11105.716116666666,0,16,10,689.9149888888888
178305,6,2,1.09857,3.8476,0,17,17,0.0915475
178308,32,4,637.3350860215053,8831.748633333333,0,17,10,329.28979444444445
178311,3,1,0.31804166666666667,0.62565,0,17,17,0.01060138888888889
178314,20,4,885.1681114035088,9515.6683,0,17,10,280.3032352777778
178317,40,10,1167.8721935897433,10276.773,9,18,9,759.1169258333334
178320,9,3,145.84162916666665,1063.8577333333333,0,18,13,19.445550555555556
178323,3,1,0.3469916666666667,0.6893166666666667,0,18,18,0.01156638888888889
178326,6,2,12.913543333333331,62.03053333333333,0,18,19,1.0761286111111112
178329,52,9,782.127905882353,8179.704866666667,8,18,11,664.80872
178332,10,3,14.24080740740741,60.47828333333334,0,18,20,2.136121111111111
178335,96,18,524.744994385965,11069.784833333333,2,18,9,830.8462411111111
178338,3,1,0.279425,0.5567833333333333,0,18,18,0.009314166666666667
178341,3,1,0.26425,0.5258999999999999,0,18,18,0.008808333333333333
178344,6,2,8.216246666666667,39.91611666666667,0,18,19,0.6846872222222221
178347,17,5,2754.031278125,42606.74615,2,18,9,734.4083408333332
178350,7,2,11.723849999999999,53.86755,0,19,20,1.172385
178353,6,2,3.4055966666666664,15.411233333333334,0,19,19,0.2837997222222222
178356,81,16,897.2133733333333,16289.688666666665,10,19,15,1196.2844977777777
178359,8,2,1.6034404761904761,4.681866666666666,0,19,19,0.18706805555555556
178362,10,2,8.124501851851853,63.26935,0,19,20,1.2186752777777776
178365,17,5,82.37254270833334,746.4941166666666,0,19,17,21.96601138888889
178368,26,5,866.4163226666667,11199.346983333333,0,19,20,361.0068011111111
178371,25,6,1832.4841305555556,11554.182783333332,7,20,9,732.9936522222222
178374,3,1,0.2719,0.53945,0,20,20,0.009063333333333333
178377,3,1,0.260575,0.51025,0,20,20,0.008685833333333334
178380,3,1,0.29405,0.58595,0,20,20,0.009801666666666667
178383,7,2,130.1800333333333,770.2114833333333,0,20,9,13.018003333333333
178386,26,4,390.73799933333333,7307.276466666666,0,20,15,162.80749972222222
178389,25,5,717.7901958333332,11620.429399999999,0,20,19,287.11607833333335
178392,36,6,488.39874761904764,10143.150366666667,0,20,17,284.8992694444444
178395,26,7,746.3205493333334,11537.784116666668,0,20,19,310.96689555555554
